(((3)+(3))-((((5)-((1)/(3)))-(4))+(((2)*(2))-(3)))),4.33333333333
(((5)/(((3)+(2))/((4)*(((4)+(4))/(2)))))-((4)/(1))),12
(((1)*((((4)/(5))/((3)/(3)))-(((1)/(2))*(4))))-(1)),-2.2
(((1)-((2)-(((3)*((5)/(3)))+(5))))+((2)-((1)*(3)))),8
(((2)*((3)+((((5)+((3)/(2)))+((4)+(4)))*(4))))*(5)),610
((3)-((4)+((2)*(((((5)*(1))/(1))/((5)+(1)))*(3))))),-6
((2)/((2)-(((((2)-((1)/(2)))+(1))-(3))-((1)*(4))))),0.307692307692
((1)+((5)+(((((1)*((5)+(1)))+((3)/(4)))+(3))/(2)))),10.875
((2)+((((((3)-(2))*(4))*(1))*((1)-(4)))*((5)*(2)))),-118
((5)-(((((3)*(4))*(((2)*(5))*((5)/(1))))+(1))*(3))),-1798
(((((4)*((2)+(3)))+((1)*(((4)*(1))/(1))))/(2))*(4)),48
((((4)+(3))+(4))+((1)+(((5)/((3)+(5)))-((2)-(4))))),14.625
((1)+(((2)/(5))+((5)-((5)*((3)/((3)/((4)+(2)))))))),-23.6
(((3)+((5)+(3)))*(((1)/(4))+((4)-((1)-((4)+(3)))))),112.75
((((2)/((3)-((1)-((2)+((1)/(4))))))-(2))-((2)-(3))),-0.529411764706
((3)*(((3)*(1))*((1)/(((5)*(2))*(((4)/(2))+(4)))))),0.15
(((2)/((((5)-((4)-(1)))-(3))*(((4)/(1))/(5))))+(1)),-1.5
(((1)+((4)/(((3)*((((1)-(4))*(2))+(2)))+(3))))+(1)),1.55555555556
((((((2)+(2))+((5)-((1)-(2))))/(1))*(3))*((5)+(4))),270
((((3)/((5)*(2)))/((((5)-(1))*((3)-(4)))+(3)))*(3)),-0.9
((5)+((4)+((((2)-(((5)-(2))/(1)))-((2)*(4)))/(5)))),7.2
((((2)*((2)*(2)))-(((4)-(((5)-(1))/(1)))+(3)))-(1)),4
((((1)*(5))*((((1)/(5))*((5)-((3)/(3))))/(5)))+(1)),1.8
((((1)/(3))/(((4)/((((1)+(4))-(4))/(4)))+(4)))-(1)),-0.983333333333
(((((1)*(3))+(((5)-(2))/(((2)/(4))-(2))))/(4))+(5)),5.25
((((3)*(5))/((3)-(((((5)-(4))+(2))/(4))+(4))))+(5)),-3.57142857143
((((1)*((4)/((3)+(1))))*((2)+(((5)/(3))+(3))))*(3)),20
((((3)/((4)+(5)))+(2))+((4)-(((2)+((4)/(2)))/(1)))),2.33333333333
((((((2)-(5))+((5)+((2)*(3))))+((2)/(5)))+(3))/(3)),3.8
(((4)+(1))+((5)*((5)/(((((3)/(5))*(4))/(4))-(4))))),-2.35294117647
(((3)/((1)/((((1)/((3)/((5)-(2))))/(1))+(3))))+(1)),13
((((5)+(((3)/(((3)*(2))/(5)))-((2)+(2))))/(4))/(4)),0.21875
(((1)-(2))/(((((((3)+(4))-(5))+(1))*(2))+(1))/(4))),-0.571428571429
((((3)/((1)/(3)))-((((2)*((1)+(3)))+(4))*(1)))*(3)),-9
((1)/(((4)-((4)+(3)))+((((2)/((2)*(4)))+(1))*(4)))),0.5
((((((2)/(2))*(((1)+(5))+((5)+(4))))*(3))-(2))+(4)),47
(((3)+((((3)*((4)+(((4)*(5))-(4))))+(2))/(5)))*(5)),77
(((1)+(2))-((((4)*(2))*((4)+((2)/(4))))/((3)+(4)))),-2.14285714286
((((2)-(2))*(2))-((((2)-(4))-(((2)-(5))+(5)))+(5))),-1
((4)-((((2)+(5))-(1))+((((3)-(4))-(1))+((5)-(2))))),-3
((((5)/(3))-((1)/((1)/(5))))*(((3)+((3)*(3)))+(1))),-43.3333333333
((5)+((((((1)*(4))/(4))-((1)*((5)+(1))))+(1))*(2))),-3
(((5)*(5))/((3)*(((5)*((3)/(4)))/((3)-((5)/(1)))))),-4.44444444444
(((1)+((2)+(((4)+((5)/(5)))-((2)/(2)))))-((3)+(3))),1
(((((4)+((5)+(4)))-(3))/((5)/((3)+(4))))+((4)+(2))),20
(((((5)*(4))+(2))*((3)-((5)-((5)+(3)))))-((3)-(2))),131
((((1)+((1)/((5)/(5))))*(5))*((((2)-(2))*(1))+(1))),10
((5)*((((3)*((4)*(((2)+(3))-(2))))+((3)/(3)))/(3))),61.6666666667
(((2)+((5)*(1)))-((((2)/(4))+((5)+(1)))+((1)/(1)))),-0.5
(((4)*(5))+(((3)-((4)*(((4)-(5))/((4)/(3)))))/(2))),23
((2)-(((5)-(((4)+(((1)*(3))+((2)-(1))))*(5)))*(2))),72
((((((4)-((2)+((5)-((2)/(5)))))*(3))-(2))-(3))-(4)),-16.8
((((5)*(5))-(3))-((3)*(((2)*((4)-((4)-(3))))-(5)))),19
((((3)+(3))+(2))/((((5)-(2))/(5))+(((5)/(2))+(5)))),0.987654320988
(((3)*((5)-(((2)*(((3)/(1))+((5)+(3))))/(3))))+(3)),-4
((((((4)+(3))/(4))/((((3)-(3))-(1))*(5)))-(4))-(2)),-6.35
((((3)-((1)/(((5)-(2))-((5)/(5)))))*((2)+(4)))*(5)),75
(((2)+(2))*(((((4)-(2))-(((4)/(2))-(2)))+(1))-(5))),-8
(((3)+(3))*((((((2)+((1)-(3)))/(5))+(4))-(4))+(5))),30
((((4)-(5))-((2)*((3)+(3))))+(((5)*((4)*(5)))/(5))),7
(((4)-((1)-(((5)/((1)*((5)/(5))))/(3))))+((2)-(1))),5.66666666667
((4)-((((5)+(((2)+(1))-((3)*(3))))/((5)+(3)))+(3))),1.125
((((((5)-(5))+(((2)*(5))*((5)*(4))))*(5))-(3))+(4)),1001
(((4)*(1))*(((1)*(3))-((((5)+(2))+((1)/(1)))/(5)))),5.6
(((4)*((((3)-(5))+(3))+((1)+(2))))/(((3)*(1))+(5))),2
((5)+((1)/(((1)/((1)/((2)-(((5)-(4))*(3)))))*(4)))),4.75
(((1)+(((1)*(2))-(4)))+(((5)/(((1)-(3))+(5)))/(3))),-0.444444444444
((1)*(((5)+((1)+(4)))-((((5)+(3))/((3)+(5)))*(2)))),8
((3)+(((((3)+(5))-((((5)-(4))+(2))/(5)))-(2))+(4))),12.4
((((((3)/(4))+(1))*((4)*((5)/(2))))-(5))+((5)*(5))),37.5
((5)-((2)-((((1)+(5))/((((1)*(4))-(5))*(4)))/(1)))),1.5
(((((5)*(3))*(1))-(((2)-(3))/((3)/(1))))/((5)*(1))),3.06666666667
((3)+((5)+((((1)-(1))+(4))*((((2)-(3))/(1))-(4))))),-12
((5)+((((1)+(3))+((4)+((2)-(1))))/((2)+((1)*(4))))),6.5
((((3)+(4))-((4)/(((((2)/(1))-(5))*(1))*(2))))/(2)),3.83333333333
((((4)-(2))+(5))-((1)/((4)+((5)-(((5)-(2))-(4)))))),6.9
((5)-((1)+(((5)-(3))-(((4)+(4))/((5)*((3)+(2))))))),2.32
(((1)+(4))+((2)-(((3)/((3)-(4)))*(((4)*(2))*(5))))),127
((3)+(((1)-(1))/((3)-(((2)+(5))/(((5)/(2))-(3)))))),3
((1)/(((((5)-((3)*(4)))-(3))*((4)-((4)+(1))))-(2))),0.125
((4)+((((1)/(((4)-(5))-(2)))+((5)-((3)+(4))))*(2))),-0.666666666667
((2)*((((5)/((2)+((2)/(1))))-(4))-(((3)+(5))*(4)))),-69.5
((((2)/((2)/((((2)+(5))-((5)/(4)))-(3))))-(1))*(4)),7
(((4)+((2)-(((4)/(1))/(4))))+((((5)/(2))-(2))*(4))),7
(((4)-(((4)+((5)/((3)*((1)-((3)*(2))))))-(1)))/(1)),1.33333333333
((1)+((5)+(((5)-(4))-((((5)/(5))/(5))*((5)/(5)))))),6.8
((((4)-(1))/(((((2)/((3)/(1)))+(5))-(2))*(5)))-(5)),-4.83636363636
((((2)*(4))*((((4)/(2))+(4))/(((2)-(3))-(2))))/(4)),-4
((3)/((3)-((((3)+((5)/((3)*(2))))*(4))*((4)+(2))))),-0.0337078651685
((5)+(((1)-((1)/((3)*((1)+((1)*((5)-(2)))))))-(2))),3.91666666667
(((1)-(2))-(((1)*((4)/(((4)*(2))+((4)+(4)))))+(4))),-5.25
(((4)-((2)/(4)))-(((4)*((5)*(((5)-(3))+(4))))*(1))),-116.5
(((3)*((3)*((2)/(((5)-(3))-(1)))))-((5)+((2)+(4)))),7
((((4)-(5))*(((2)/((1)-(4)))/(((4)-(3))*(2))))-(4)),-3.66666666667
((1)-(((5)-(((1)/(2))-((5)*(1))))/(((4)-(3))/(4)))),-37
(((1)/(1))-(((3)+(((2)*(3))*(4)))+(((4)/(2))+(1)))),-29
((((3)+(((4)+((2)-((4)-((2)/(2)))))*(1)))*(4))-(4)),20
((1)/((3)-((2)+((3)*(((5)+(4))/((4)/((5)-(4)))))))),-0.173913043478
((((3)/((1)*((4)*(((4)+(3))+(1)))))/(2))*((3)-(3))),0
(((1)-((2)-(((1)+(1))+((4)-(5)))))-((1)*((5)+(5)))),-10
(((3)-(3))*((((5)-(((3)+((3)+(1)))*(2)))-(4))*(5))),0
(((4)-(4))*(((1)+(((3)-(2))+((3)-(4))))-((1)+(3)))),0
(((((3)-(1))-((4)*(4)))*(4))+((((3)-(4))+(2))*(5))),-51
((((2)-((2)-((5)/(3))))+((1)/((4)*(3))))+((4)-(3))),2.75
((((1)/(3))+(((1)-((((2)+(4))-(2))/(4)))-(4)))/(2)),-1.83333333333
(((3)+(((5)/(((2)-(4))+(3)))*(1)))-((2)/((3)*(1)))),7.33333333333
((((((2)/(2))-(2))*(((4)*((5)/(4)))*(3)))/(3))*(1)),-5
(((((4)/((3)+((3)/(4))))-((1)-(2)))*(4))*((4)*(2))),66.1333333333
(((5)*((2)+((1)+(3))))*((4)/((5)/((2)+((1)/(4)))))),54
(((4)*(((5)*(3))*((5)+(((2)*((4)-(4)))-(2)))))-(3)),177
((5)*((((((((1)+(1))/(5))*(4))/(2))+(1))-(3))*(5))),-30
(((5)+(((2)/((5)-(1)))*(2)))+((1)/((2)+((1)+(2))))),6.2
((((4)+((1)-((1)/(4))))/(((3)/(4))/((2)/(4))))*(3)),9.5
(((((4)*((5)+(((1)/(1))-((2)/(4)))))/(2))+(2))-(2)),11
((((2)/(5))*(((5)-(4))*((4)+((5)*((2)/(5))))))*(2)),4.8
(((5)*(2))-((((2)+(((3)*((5)/(3)))+(5)))+(1))-(3))),0
(((2)*(3))-((((3)+(3))*((2)/(((5)+(5))*(1))))-(2))),6.8
((5)*((2)+((((((2)*(4))*(2))-(3))*(1))/((2)+(1))))),31.6666666667
((((1)*(2))+((((2)*((4)-(1)))-(2))-((4)*(1))))/(2)),1
((((2)-(4))+(((3)/((1)*(5)))*((3)/(4))))*((5)/(3))),-2.58333333333
((5)-((2)+((((5)-((4)/(1)))-((2)*((5)-(5))))*(2)))),1
((2)/((1)*((((((3)-(1))-((2)/(3)))*(3))/(3))-(2)))),-3
((((1)*((2)+(2)))-((((4)/((5)+(1)))*(2))-(1)))+(3)),6.66666666667
((((1)*(2))-((5)/(((5)/(2))+(3))))*(((5)-(5))-(5))),-5.45454545455
((4)*(((((1)-(2))/(1))+((((1)/(2))+(5))-(4)))+(2))),10
((4)-((3)-(((2)+(((4)-((5)-(1)))/((1)*(3))))-(1)))),2
((((3)*(4))+((2)/((2)+((1)+(((5)-(5))+(4))))))*(3)),36.8571428571
((((2)-(5))-(2))-((((5)-((1)-(4)))-((3)-(3)))*(1))),-13
(((4)*((((4)*(2))/((((2)/(3))*(2))*(4)))/(5)))-(3)),-1.8
(((4)+((5)*(2)))*((1)*((3)+(((4)-((4)-(1)))/(4))))),45.5
((2)*(((1)-((3)*(3)))*((1)*((4)*((3)-((4)-(3))))))),-128
(((1)+(((4)-((1)/(4)))-(((3)-(3))/(2))))*((4)/(2))),9.5
((((1)/((5)/((5)-(((4)*(3))*((1)*(2))))))+(5))/(4)),0.3
((((1)-(4))-(((4)-(2))+((((1)+(5))-(4))+(2))))+(4)),-5
(((5)-((2)*(3)))/((1)/((2)/((((4)+(5))-(3))-(1))))),-0.4
((((5)*(1))/((1)/(((5)-((1)/(4)))+((2)-(1)))))*(3)),86.25
(((1)*(((5)*((((5)+((2)*(1)))*(4))/(1)))+(1)))+(5)),146
(((((2)/(((3)/((2)*(2)))*(4)))/(1))/((2)+(3)))+(5)),5.13333333333
(((3)*((4)/(((2)-((3)-((4)-(5))))+(3))))*((4)*(4))),192
(((1)/((4)/((1)/((5)+((5)+((4)-((4)-(4))))))))+(2)),2.01785714286
(((3)-(5))-((2)*((((1)*(5))+(2))/(((3)*(2))/(4))))),-11.3333333333
(((2)*(4))/((4)*(((3)*((4)*(((4)+(5))/(4))))*(3)))),0.0246913580247
((5)*(((3)-((((1)-(2))-(((4)+(5))-(1)))+(4)))/(1))),40
(((3)*(1))-((3)/(((4)*((3)+(5)))-(((4)/(2))*(4))))),2.875
((3)+(((((2)-((2)*(5)))*(2))*(1))*((5)*((4)/(1))))),-317
(((2)+(((((3)-((1)*(1)))*(5))/((5)/(5)))+(4)))/(1)),16
((5)+((3)-((5)/(((3)-(2))+(((1)-((1)-(5)))/(3)))))),6.125
(((((5)+((5)/(5)))*(4))*(((1)+((3)/(2)))-(4)))*(4)),-144
(((((5)*((((4)/((2)+(4)))*(4))*(5)))*(1))/(4))+(1)),17.6666666667
((((4)/((1)-(4)))+((5)/((5)-(2))))/(((5)*(5))-(2))),0.0144927536232
((((2)*((((4)+(4))/((1)*(4)))+((1)+(2))))/(5))/(2)),1
(((((3)/(1))-((5)/(3)))-((4)*((5)+(1))))+((1)-(4))),-25.6666666667
(((4)/(((1)+(2))/(4)))/((((3)*((3)*(5)))+(5))/(3))),0.32
((((4)-(((5)*(2))*(4)))+(4))/((((1)/(2))-(2))*(1))),21.3333333333
(((5)+((1)-(3)))/((1)/(((3)+(((1)-(5))/(3)))*(2)))),10
((((3)*(((2)-(3))*(4)))/(((4)-((2)-(4)))*(2)))/(1)),-1
((5)/((1)+((4)+((((3)-(3))-(((5)-(1))+(5)))*(1))))),-1.25
(((1)/(4))/((((5)-((2)-(5)))+((4)*(1)))-((5)*(4)))),-0.03125
(((2)/((1)/((((3)/(1))/(((3)/(1))*(1)))+(3))))-(4)),4
(((4)-(2))*((((4)*((3)*((2)+(4))))+(5))*((3)-(5)))),-308
((((2)-(2))*((5)+(1)))-(((5)*((2)-((1)+(3))))-(4))),14
((((5)/(1))+(3))/((5)-((((5)+((4)*(1)))-(5))*(1)))),8
((5)-(((1)/(3))-((3)-(((((3)/(2))*(1))+(5))+(2))))),-0.833333333333
((((((3)*((1)/(3)))-(4))+(5))-(1))/((3)+((1)+(3)))),0.142857142857
(((5)+(((5)-(1))*(4)))*((((2)-(3))-(3))*((3)-(2)))),-84
((3)*(((2)+((5)/(((3)/(5))+((3)*(5)))))+((5)*(2)))),36.9615384615
((4)*(((((3)/(3))-(1))*((1)-(3)))/(((4)-(3))+(3)))),-0
((((1)-(((1)*(5))+((5)-(5))))-(1))/(((1)*(3))-(5))),2.5
((((5)+((5)/((4)/((1)*(3)))))+(2))+((2)*((2)*(4)))),26.75
(((4)/(3))+((((5)-((3)*((4)/(3))))-(1))-((1)*(4)))),-2.66666666667
(((((4)/((2)+(3)))/((5)-(((4)*(3))+(5))))*(5))*(4)),-1.33333333333
((((1)*((((2)/(4))/(4))/(4)))/((3)-((5)+(1))))*(1)),-0.0104166666667
(((2)/(2))/((2)-((5)-(((4)-((2)*(4)))-((2)-(2)))))),-0.142857142857
((((1)-((((2)-(3))*(((1)+(1))*(5)))/(5)))*(3))/(4)),2.25
(((((5)+(1))-(3))*(((5)-((3)/(1)))+(1)))+((3)+(5))),17
((((2)-(4))+((5)+((((4)-((5)+(5)))*(2))-(5))))*(4)),-56
(((4)*((4)-(((2)+(2))-((3)+(((3)/(3))+(1))))))*(2)),40
(((((4)+(((1)/(5))*((1)*((1)-(3)))))-(4))*(1))+(4)),3.6
(((4)*(((1)-(5))+((4)/((3)/(1)))))/((5)-((5)*(2)))),2.13333333333
(((2)/((1)+(((2)/(2))-(1))))/((((2)+(4))/(1))/(5))),1.66666666667
(((((5)*(1))/((2)/(4)))-(((2)+(4))*(4)))+((4)*(2))),-6
(((((2)+(4))*(4))/(5))-(((4)-((3)/(3)))/((4)*(3)))),4.55
((((((4)+(5))-((4)*((1)/(4))))-(2))*(4))/((2)/(2))),24
(((4)*(((((2)+((3)-((5)*(2))))*(5))+(5))/(3)))+(5)),-21.6666666667
(((1)-(((2)+(((4)+(((3)*(1))-(1)))*(4)))-(2)))/(2)),-11.5
((((4)-((((2)+(2))-(1))-(3)))/(((3)*(1))*(2)))*(1)),0.666666666667
((((3)+(4))-(((2)*(((1)-(3))/((5)-(4))))*(4)))+(1)),24
((((4)*(((((4)*(4))*(3))-((2)/(1)))-(4)))-(2))-(3)),163
(((3)/(((5)/(((4)/(5))+(5)))-(3)))-((1)-((3)-(3)))),-2.40322580645
((((3)/(((3)-(((5)*((3)*(3)))+(1)))+(2)))/(2))*(1)),-0.0365853658537
((2)-((2)*(((((((5)/(1))*(5))-(5))-(2))/(2))*(2)))),-34
((2)/((4)/((3)/(((5)*((3)-((5)/(2))))*((3)/(2)))))),0.4
(((4)/((((2)+((1)/(((1)/(2))*(5))))-(5))/(1)))*(3)),-4.61538461538
((1)*((5)-((3)+((5)+(((1)*(3))+((5)-((5)*(1)))))))),-6
((4)+(((3)/(5))-(((2)*(5))*(((5)+((4)*(3)))*(5))))),-845.4
((5)-(((4)+(((4)-(5))+((2)+(5))))*(((3)+(2))/(3)))),-11.6666666667
(((2)/(((((5)-((2)+(5)))+((1)*(2)))+(5))+(1)))/(3)),0.111111111111
((((4)*(3))/((1)/(4)))-((((2)+(2))+((1)-(1)))*(5))),28
((((4)+(1))*((3)*(3)))*(((5)+((4)/(2)))-((2)-(1)))),270
(((((2)+(((3)/((3)+(4)))+(5)))/(4))*(3))+((3)*(5))),20.5714285714
((3)-((2)-((1)/(((((4)*(1))+(5))-(4))/((1)*(2)))))),1.4
(((((5)+(3))/((((4)*(1))/(2))+(5)))/(4))-((1)-(5))),4.28571428571
((4)/(((3)/((4)-((3)-(((5)+((5)+(3)))+(3)))))+(3))),1.25925925926
(((3)/(5))/(((5)-((1)*(((5)+(5))/((3)/(2)))))*(3))),-0.12
((5)+((((2)+(5))*(2))*(((1)/((1)-(2)))/((3)/(3))))),-9
(((((1)/(3))+(((5)-((2)*((4)*(3))))+(5)))*(1))/(5)),-2.73333333333
((((1)/(4))-(1))*((4)-((3)+((((5)/(4))/(5))-(1))))),-1.3125
((((((3)+(1))*(3))+(((5)/(3))*((3)/(5))))-(5))-(3)),5
((((1)-(4))+((2)*(4)))+(((3)/(1))+(((1)-(3))/(2)))),7
(((3)-(1))*((((5)*((4)-((4)/((5)-(4)))))/(2))/(5))),0
(((3)-((1)+(1)))+(((1)+(((3)/((2)+(3)))+(2)))+(5))),9.6
(((((4)+((((2)/(2))/(4))/(5)))/(3))/(5))/((1)-(5))),-0.0675
((2)*((3)+((5)/(((3)-((5)*((4)/((4)-(1)))))-(5))))),4.84615384615
(((3)/((2)/(4)))+((4)+(((1)/(2))*((5)-((5)-(2)))))),11
((((((4)/(5))*(5))-(5))-((2)+(((5)-(3))*(4))))+(1)),-10
((5)/((4)*((5)*((4)-(((1)*(4))-((2)*((1)-(4)))))))),-0.0416666666667
(((((1)/((1)-(4)))-(2))*(((2)+(4))/(4)))+((4)/(4))),-2.5
((1)-(((4)-(3))-((5)+(((5)*(3))-((2)/((2)/(4))))))),16
((((((3)*(3))/((3)/(3)))-((5)+(4)))*(4))/((2)/(2))),0
((((((4)/((1)+((3)/(5))))/(4))+((4)/(5)))*(3))/(5)),0.855
((1)*(((2)/(1))/((1)-(((4)-((1)+((2)-(1))))*(1))))),-2
(((4)*(((4)-(((2)-((1)+(4)))-(5)))-((2)+(1))))/(1)),36
((2)*(((3)*(4))*(((3)*((1)*(5)))+(((1)+(1))*(3))))),504
((((3)+((2)*(4)))-(((5)+(4))-(2)))/(((1)-(3))+(5))),1.33333333333
((((2)*(((5)+((2)*(1)))*(1)))+(2))+((5)+((5)*(4)))),41
(((2)/((4)+((4)/((1)-(3)))))*((3)/(((1)-(5))/(4)))),-3
((3)*((5)-((((5)-((4)/(((1)/(4))/(1))))*(3))-(1)))),117
((((4)+(1))/(((3)+((1)/((3)-((5)-(3)))))/(1)))/(4)),0.3125
((5)-((((5)/(4))*(4))+((5)-(((1)+(5))+((3)*(1)))))),4
((3)/(((2)*(((1)-((2)+(3)))+(5)))*(((3)/(2))*(2)))),0.5
((5)-((5)/((((3)+(2))/(((3)/(4))+(2)))-((1)+(4))))),6.57142857143
((((3)*((5)*(3)))-((1)*(((4)/((3)+(3)))+(1))))*(1)),43.3333333333
((4)*((((((2)/(2))*(4))*(4))+(((3)*(1))-(2)))-(3))),56
((((5)-(((5)+(1))*(4)))-((1)/(((1)*(4))+(3))))*(1)),-19.1428571429
(((2)*((4)/(((2)/(5))*(3))))*((((2)*(2))+(5))/(4))),15
((1)-(((((1)/(2))*(2))/((1)/(1)))+((4)*((3)+(2))))),-20
((4)/((((3)*(((((5)+(1))*(2))-(4))/(2)))-(3))/(3))),1.33333333333
(((5)/(((4)+(3))/((1)+(5))))/(((4)/((1)-(2)))/(2))),-2.14285714286
((((2)+(((((5)/(5))+((5)/(2)))+(5))+(3)))-(3))/(4)),2.625
(((4)+(((((1)/(3))+(2))-(3))-(4)))/(((2)+(4))+(4))),-0.0666666666667
((((((5)+((2)*((1)*((1)/(5)))))/(3))/(3))*(2))-(2)),-0.8
((((1)-((1)/((5)*(5))))/(((1)*(2))-((1)-(4))))*(4)),0.768
(((((((2)+((2)/(1)))*(2))+(3))+((2)*(4)))+(2))-(2)),19
((3)+((((((1)*((2)-((2)-(4))))/(5))*(3))-(4))/(5))),2.68
(((((1)+(2))-((((2)+(4))-(1))*((3)*(4))))*(5))*(2)),-570
((2)-((4)-(((5)+(((4)-(1))*((3)*(3))))*((5)/(4))))),38
((((5)*(((4)+((5)-(((4)+(3))/(2))))/(5)))*(1))+(3)),8.5
(((3)+(2))+((1)-(((5)+(((4)+(3))-((4)/(2))))*(1)))),-4
((3)/(((3)*((((2)/(3))/(4))*(3)))*((3)/((4)+(1))))),3.33333333333
(((1)+(((3)*(4))-(((2)*(((5)*(3))-(1)))/(3))))/(1)),3.66666666667
((3)*((((((2)/((4)-(2)))*(4))-(1))*(2))-((3)*(5)))),-27
((((4)-(((((2)+(4))/(2))/(3))*((2)+(3))))*(1))*(5)),-5
((3)*((5)/((4)*((((1)/(5))*((3)/((1)*(4))))/(4))))),100
(((3)+(((5)+(3))-((3)/((3)-(((1)-(1))+(4))))))+(2)),16
((3)+(((2)+((2)-((4)+(5))))*((2)+((1)*((3)+(5)))))),-47
((4)+(((4)*((((3)-(4))*(3))*((4)+((1)-(5)))))-(5))),-1
((((3)/(3))-(5))*(((4)*(2))-(((5)/(2))*((1)/(1))))),-22
((((5)+((4)+((2)*(4))))*((5)/(2)))/(((2)*(2))+(3))),6.07142857143
((((3)*((5)*(4)))/((((2)-(4))+(2))-(5)))*((4)*(1))),-48
((((2)-((4)*((2)+(1))))+(3))*((5)/((5)-((1)/(2))))),-7.77777777778
((4)*(((1)-(1))+(((((1)*((2)/(5)))*(1))*(4))/(3)))),2.13333333333
(((3)*(4))*(((3)/((5)/(3)))+((((4)+(5))/(1))/(2)))),75.6
(((((((5)*((3)+(5)))/((3)*(5)))+(2))+(1))*(2))+(2)),13.3333333333
((4)-((((1)+(2))-(2))*(((2)/(1))-(((5)-(2))/(5))))),2.6
(((((2)*((3)*((1)/((1)/(4)))))/(5))*(1))+((1)+(2))),7.8
((((2)/((2)/((1)/((4)+(2)))))*((2)*(4)))+((3)+(5))),9.33333333333
(((4)/(((4)*(((4)/((5)-(3)))*(5)))/(2)))*((3)*(2))),1.2
((((2)-(((((1)/(1))+((1)*(2)))+(1))*(4)))*(4))+(4)),-52
(((4)*((((4)/(2))-(((4)-(3))*((2)/(2))))/(4)))-(4)),-3
(((((2)-(((1)+(4))-(5)))+(((3)-(3))-(2)))/(1))/(5)),0
(((5)/(4))/(((((2)+((2)*(5)))*(5))*(3))-((1)*(5)))),0.00714285714286
((((5)-(3))-(4))*((((2)-(5))-(((4)-(2))*(5)))*(2))),52
(((5)+((((1)*(((4)*((4)-(4)))/(4)))/(1))+(5)))*(3)),30
(((((3)*(3))*(2))/(((2)+((1)+(5)))+((2)-(4))))*(4)),12
((1)*((1)-((((4)+(5))-(((3)+((2)+(2)))+(3)))/(3)))),1.33333333333
((((4)-(3))*((2)/(5)))-(((2)/(3))/(((2)*(3))*(5)))),0.377777777778
((((3)/(3))-((4)*((((3)*((3)-(1)))*(1))/(2))))+(5)),-6
((4)-((2)*(((5)+(4))-(((4)*(4))*((3)/((5)*(5))))))),-10.16
((4)+((((((5)/(4))*(5))*((3)-(4)))*(5))/((2)*(3)))),-1.20833333333
((((((3)-(1))/((1)*(1)))-(3))+((4)*(3)))-((4)-(1))),8
((((3)/(5))-(2))*((4)+(((5)-((4)-((5)/(2))))*(4)))),-25.2
((((((4)-(3))+(1))-(2))/(((1)/((3)-(1)))*(3)))/(3)),0
((3)*((((3)+(2))+((1)-((4)+((3)+(3)))))+((1)+(2)))),-3
((1)-(((4)-(5))/(((4)-(((3)+(2))*(5)))+((5)-(5))))),0.952380952381
(((1)+(3))+((((4)*(5))+((((3)*(5))+(5))+(2)))-(3))),43
((((4)-(2))-(1))-(((((4)/(3))-((2)/(1)))*(4))/(2))),2.33333333333
(((((3)+(((2)+(4))+(4)))*(4))*(((4)-(3))/(1)))+(2)),54
((((4)/((3)-(4)))-(3))/((3)-(((2)-((1)/(5)))-(5)))),-1.12903225806
(((5)/(3))-((1)+((1)*(((5)/((3)*(5)))*((5)-(3)))))),2.22044604925e-16
